0.0	0.02	4.62506	2.05027
0.0	0.0217295	4.62491	2.05024
0.0	0.0236087	4.62474	2.05021
0.0	0.0256503	4.62455	2.05017
0.0	0.0278684	4.6243	2.05012
0.0	0.0302784	4.62402	2.05006
0.0	0.0328968	4.62369	2.05
0.0	0.0357416	4.62329	2.04992
0.0	0.0388325	4.62283	2.04983
0.0	0.0421906	4.62228	2.04972
0.0	0.0458391	4.62163	2.04959
0.0	0.0498031	4.62087	2.04944
0.0	0.05411	4.61996	2.04926
0.0	0.0587892	4.6189	2.04904
0.0	0.0638732	4.61764	2.04879
0.0	0.0693967	4.61616	2.0485
0.0	0.075398	4.61441	2.04815
0.0	0.0819182	4.61235	2.04774
0.0	0.0890022	4.60992	2.04725
0.0	0.0966989	4.60704	2.04668
0.0	0.105061	4.60365	2.046
0.0	0.114146	4.59966	2.0452
0.0	0.124018	4.59494	2.04426
0.0	0.134742	4.58939	2.04315
0.0	0.146394	4.58284	2.04184
0.0	0.159054	4.57512	2.04029
0.0	0.172809	4.56603	2.03847
0.0	0.187753	4.55532	2.03632
0.0	0.203989	4.54272	2.03378
0.0	0.221629	4.52788	2.03079
0.0	0.240795	4.51044	2.02727
0.0	0.261619	4.48994	2.02312
0.0	0.284243	4.46588	2.01824
0.0	0.308823	4.43765	2.01249
0.0	0.335529	4.40457	2.00572
0.0	0.364545	4.36586	1.99777
0.0	0.39607	4.32066	1.98842
0.0	0.430321	4.26792	1.97745
0.0	0.467534	4.20657	1.96459
0.0	0.507965	4.13537	1.94952
0.0	0.551892	4.05298	1.93189
0.0	0.599618	3.95801	1.91131
0.0	0.651471	3.84897	1.88732
0.0	0.707809	3.72441	1.85942
0.0	0.769018	3.58296	1.82706
0.0	0.83552	3.42341	1.78966
0.0	0.907774	3.24492	1.74657
0.0	0.986275	3.04712	1.69717
0.0	1.07157	2.83035	1.6408
0.0	1.16423	2.59587	1.57689
0.0	1.26491	2.34604	1.50494
0.0	1.3743	2.08461	1.4246
0.0	1.49314	1.81655	1.33578
0.0	1.62226	1.54826	1.23871
0.0	1.76255	1.28702	1.13403
0.0	1.91497	1.04055	1.0229
0.0	2.08058	0.816188	0.907041
0.0	2.2605	0.61999	0.78878
0.0	2.45598	0.455821	0.670963
0.0	2.66837	0.324807	0.556811
0.0	2.89912	0.225218	0.449658
0.0	3.14983	0.153012	0.352597
0.0	3.42221	0.102801	0.268083
0.0	3.71816	0.0689641	0.197587
0.0	4.03969	0.0465483	0.14139
0.0	4.38903	0.0317319	0.0986019
0.0	4.76859	0.021855	0.0674206
0.0	5.18096	0.0151855	0.0455484
0.0	5.62899	0.0106247	0.0306435
0.0	6.11577	0.00747324	0.0206604
0.0	6.64465	0.00527789	0.0140124
0.0	7.21926	0.00373922	0.00957281
0.0	7.84356	0.00265592	0.00658617
0.0	8.52185	0.00189043	0.00455975
0.0	9.25879	0.00134792	0.00317373
0.0	10.0595	0.000962407	0.00221907
0.0	10.9294	0.000687942	0.00155758
0.0	11.8745	0.000492214	0.00109689
0.0	12.9014	0.000352482	0.000774657
0.0	14.0171	0.000252593	0.00054842
0.0	15.2292	0.000181097	0.000389063
0.0	16.5462	0.000129905	0.000276513
0.0	17.9771	9.3162e-05	0.000196869
0.0	19.5317	6.71718e-05	0.000140418
0.0	21.2207	4.80389e-05	0.000100144
0.0	23.0558	3.44862e-05	7.14861e-05
0.0	25.0496	2.4757e-05	5.1079e-05
0.0	27.2159	1.77725e-05	3.652e-05
0.0	29.5694	1.27586e-05	2.61243e-05
0.0	32.1265	9.15913e-06	1.86962e-05
0.0	34.9047	6.57516e-06	1.33855e-05
0.0	37.9232	4.72018e-06	9.58665e-06
0.0	41.2027	3.38853e-06	6.86799e-06
0.0	44.7657	2.43256e-06	4.92161e-06
0.0	48.637	1.74629e-06	3.52764e-06
0.0	52.8429	1.25362e-06	2.52901e-06
0.0	57.4126	8.99953e-07	1.81339e-06
0.0	62.3775	6.46059e-07	1.30046e-06
0.0	67.7718	4.63793e-07	9.32743e-07
0.0	73.6325	3.32948e-07	6.69076e-07
0.0	80.0	2.39017e-07	4.79988e-07
0.1	0.02	4.64348	2.03163
0.1	0.0217295	4.64333	2.0316
0.1	0.0236087	4.64317	2.03156
0.1	0.0256503	4.64297	2.03152
0.1	0.0278684	4.64272	2.03147
0.1	0.0302784	4.64242	2.03142
0.1	0.0328968	4.64208	2.03135
0.1	0.0357416	4.64167	2.03127
0.1	0.0388325	4.64119	2.03118
0.1	0.0421906	4.64062	2.03107
0.1	0.0458391	4.63995	2.03094
0.1	0.0498031	4.63915	2.03079
0.1	0.05411	4.63822	2.03061
0.1	0.0587892	4.63712	2.0304
0.1	0.0638732	4.63582	2.03015
0.1	0.0693967	4.63428	2.02986
0.1	0.075398	4.63247	2.02951
0.1	0.0819182	4.63033	2.0291
0.1	0.0890022	4.6278	2.02861
0.1	0.0966989	4.62482	2.02804
0.1	0.105061	4.62132	2.02737
0.1	0.114146	4.61717	2.02657
0.1	0.124018	4.61229	2.02563
0.1	0.134742	4.60653	2.02452
0.1	0.146394	4.59975	2.02322
0.1	0.159054	4.59175	2.02167
0.1	0.172809	4.58233	2.01986
0.1	0.187753	4.57124	2.01771
0.1	0.203989	4.55818	2.01518
0.1	0.221629	4.54283	2.0122
0.1	0.240795	4.52478	2.00869
0.1	0.261619	4.50357	2.00456
0.1	0.284243	4.47867	1.99969
0.1	0.308823	4.44949	1.99395
0.1	0.335529	4.41531	1.98721
0.1	0.364545	4.37533	1.97928
0.1	0.39607	4.32866	1.96997
0.1	0.430321	4.27427	1.95904
0.1	0.467534	4.21105	1.94622
0.1	0.507965	4.13775	1.93121
0.1	0.551892	4.05305	1.91365
0.1	0.599618	3.95553	1.89315
0.1	0.651471	3.84375	1.86926
0.1	0.707809	3.71631	1.84149
0.1	0.769018	3.57189	1.80929
0.1	0.83552	3.40938	1.77208
0.1	0.907774	3.22807	1.72924
0.1	0.986275	3.02774	1.68014
0.1	1.07157	2.80892	1.62415
0.1	1.16423	2.57308	1.5607
0.1	1.26491	2.32275	1.48931
0.1	1.3743	2.06185	1.40967
0.1	1.49314	1.79541	1.3217
0.1	1.62226	1.52979	1.22564
0.1	1.76255	1.27206	1.12215
0.1	1.91497	1.02966	1.0124
0.1	2.08058	0.809472	0.898112
0.1	2.2605	0.617096	0.781565
0.1	2.45598	0.456004	0.665555
0.1	2.66837	0.327087	0.553222
0.1	2.89912	0.228592	0.447795
0.1	3.14983	0.156648	0.352253
0.1	3.42221	0.106144	0.26895
0.1	3.71816	0.0717449	0.199286
0.1	4.03969	0.0487114	0.143529
0.1	4.38903	0.0333484	0.100832
0.1	4.76859	0.0230368	0.0694845
0.1	5.18096	0.0160377	0.0472991
0.1	5.62899	0.0112381	0.0320344
0.1	6.11577	0.00791258	0.0217143
0.1	6.64465	0.00559326	0.0147858
0.1	7.21926	0.00396489	0.0101295
0.1	7.84356	0.00281775	0.00698258
0.1	8.52185	0.00200649	0.00484056
0.1	9.25879	0.00143097	0.00337222
0.1	10.0595	0.00102212	0.0023593
0.1	10.9294	0.000730744	0.00165667
0.1	11.8745	0.000522859	0.00116695
0.1	12.9014	0.000374484	0.000824246
0.1	14.0171	0.000268403	0.000583579
0.1	15.2292	0.000192453	0.00041402
0.1	16.5462	0.000138045	0.000294236
0.1	17.9771	9.89978e-05	0.000209479
0.1	19.5317	7.14065e-05	0.000149436
0.1	21.2207	5.10928e-05	0.000106611
0.1	23.0558	3.6696e-05	7.61316e-05
0.1	25.0496	2.63559e-05	5.44195e-05
0.1	27.2159	1.89294e-05	3.89239e-05
0.1	29.5694	1.35955e-05	2.78552e-05
0.1	32.1265	9.76458e-06	1.99432e-05
0.1	34.9047	7.01313e-06	1.42842e-05
0.1	37.9232	5.03699e-06	1.02346e-05
0.1	41.2027	3.61767e-06	7.33532e-06
0.1	44.7657	2.59829e-06	5.25877e-06
0.1	48.637	1.86615e-06	3.77096e-06
0.1	52.8429	1.34031e-06	2.70463e-06
0.1	57.4126	9.62641e-07	1.94018e-06
0.1	62.3775	6.9139e-07	1.39201e-06
0.1	67.7718	4.96571e-07	9.98855e-07
0.1	73.6325	3.56648e-07	7.16824e-07
0.1	80.0	2.56153e-07	5.14476e-07
0.2	0.02	4.65697	2.01225
0.2	0.0217295	4.65683	2.01223
0.2	0.0236087	4.65666	2.01219
0.2	0.0256503	4.65645	2.01215
0.2	0.0278684	4.65621	2.0121
0.2	0.0302784	4.65591	2.01205
0.2	0.0328968	4.65556	2.01198
0.2	0.0357416	4.65514	2.0119
0.2	0.0388325	4.65464	2.01181
0.2	0.0421906	4.65405	2.0117
0.2	0.0458391	4.65337	2.01158
0.2	0.0498031	4.65254	2.01142
0.2	0.05411	4.65158	2.01125
0.2	0.0587892	4.65044	2.01104
0.2	0.0638732	4.64909	2.01079
0.2	0.0693967	4.64752	2.01049
0.2	0.075398	4.64564	2.01015
0.2	0.0819182	4.64343	2.00974
0.2	0.0890022	4.64083	2.00925
0.2	0.0966989	4.63776	2.00869
0.2	0.105061	4.63412	2.00801
0.2	0.114146	4.62985	2.00722
0.2	0.124018	4.62481	2.00628
0.2	0.134742	4.61887	2.00518
0.2	0.146394	4.61188	2.00388
0.2	0.159054	4.60362	2.00234
0.2	0.172809	4.59391	2.00053
0.2	0.187753	4.58247	1.9984
0.2	0.203989	4.56901	1.99588
0.2	0.221629	4.55317	1.99291
0.2	0.240795	4.53456	1.98942
0.2	0.261619	4.51271	1.9853
0.2	0.284243	4.48707	1.98045
0.2	0.308823	4.45701	1.97474
0.2	0.335529	4.42183	1.96803
0.2	0.364545	4.38069	1.96013
0.2	0.39607	4.33271	1.95086
0.2	0.430321	4.27683	1.93998
0.2	0.467534	4.21192	1.92722
0.2	0.507965	4.13674	1.91229
0.2	0.551892	4.04997	1.89482
0.2	0.599618	3.95018	1.87442
0.2	0.651471	3.83598	1.85067
0.2	0.707809	3.706	1.82305
0.2	0.769018	3.55897	1.79105
0.2	0.83552	3.39391	1.75407
0.2	0.907774	3.21019	1.71151
0.2	0.986275	3.00776	1.66276
0.2	1.07157	2.78732	1.60719
0.2	1.16423	2.55051	1.54426
