  0.0    0.200000E-01    0.587629E+00    0.259026E+00
  0.0    0.214304E-01    0.587630E+00    0.259026E+00
  0.0    0.229631E-01    0.587627E+00    0.259025E+00
  0.0    0.246054E-01    0.587625E+00    0.259025E+00
  0.0    0.263651E-01    0.587622E+00    0.259024E+00
  0.0    0.282508E-01    0.587618E+00    0.259024E+00
  0.0    0.302712E-01    0.587614E+00    0.259023E+00
  0.0    0.324362E-01    0.587610E+00    0.259022E+00
  0.0    0.347560E-01    0.587605E+00    0.259021E+00
  0.0    0.372417E-01    0.587599E+00    0.259020E+00
  0.0    0.399052E-01    0.587592E+00    0.259019E+00
  0.0    0.427592E-01    0.587584E+00    0.259017E+00
  0.0    0.458174E-01    0.587575E+00    0.259015E+00
  0.0    0.490942E-01    0.587565E+00    0.259013E+00
  0.0    0.526054E-01    0.587553E+00    0.259011E+00
  0.0    0.563677E-01    0.587539E+00    0.259008E+00
  0.0    0.603990E-01    0.587524E+00    0.259005E+00
  0.0    0.647187E-01    0.587506E+00    0.259002E+00
  0.0    0.693474E-01    0.587485E+00    0.258998E+00
  0.0    0.743070E-01    0.587462E+00    0.258993E+00
  0.0    0.796214E-01    0.587435E+00    0.258988E+00
  0.0    0.853159E-01    0.587403E+00    0.258982E+00
  0.0    0.914176E-01    0.587368E+00    0.258975E+00
  0.0    0.979558E-01    0.587327E+00    0.258967E+00
  0.0    0.104961E+00    0.587279E+00    0.258958E+00
  0.0    0.112468E+00    0.587225E+00    0.258948E+00
  0.0    0.120512E+00    0.587163E+00    0.258936E+00
  0.0    0.129131E+00    0.587092E+00    0.258922E+00
  0.0    0.138366E+00    0.587010E+00    0.258906E+00
  0.0    0.148262E+00    0.586916E+00    0.258888E+00
  0.0    0.158866E+00    0.586808E+00    0.258867E+00
  0.0    0.170228E+00    0.586684E+00    0.258843E+00
  0.0    0.182402E+00    0.586542E+00    0.258816E+00
  0.0    0.195447E+00    0.586378E+00    0.258784E+00
  0.0    0.209426E+00    0.586191E+00    0.258748E+00
  0.0    0.224404E+00    0.585976E+00    0.258706E+00
  0.0    0.240453E+00    0.585729E+00    0.258658E+00
  0.0    0.257650E+00    0.585446E+00    0.258603E+00
  0.0    0.276077E+00    0.585121E+00    0.258540E+00
  0.0    0.295822E+00    0.584748E+00    0.258468E+00
  0.0    0.316979E+00    0.584320E+00    0.258385E+00
  0.0    0.339649E+00    0.583829E+00    0.258290E+00
  0.0    0.363940E+00    0.583266E+00    0.258181E+00
  0.0    0.389969E+00    0.582621E+00    0.258055E+00
  0.0    0.417859E+00    0.581880E+00    0.257912E+00
  0.0    0.447744E+00    0.581032E+00    0.257746E+00
  0.0    0.479767E+00    0.580059E+00    0.257557E+00
  0.0    0.514079E+00    0.578944E+00    0.257340E+00
  0.0    0.550846E+00    0.577667E+00    0.257091E+00
  0.0    0.590242E+00    0.576205E+00    0.256805E+00
  0.0    0.632456E+00    0.574531E+00    0.256477E+00
  0.0    0.677688E+00    0.572616E+00    0.256101E+00
  0.0    0.726156E+00    0.570425E+00    0.255671E+00
  0.0    0.778090E+00    0.567922E+00    0.255177E+00
  0.0    0.833739E+00    0.565062E+00    0.254612E+00
  0.0    0.893367E+00    0.561798E+00    0.253965E+00
  0.0    0.957260E+00    0.558076E+00    0.253224E+00
  0.0    0.102572E+01    0.553836E+00    0.252376E+00
  0.0    0.109908E+01    0.549012E+00    0.251407E+00
  0.0    0.117769E+01    0.543530E+00    0.250299E+00
  0.0    0.126191E+01    0.537310E+00    0.249033E+00
  0.0    0.135217E+01    0.530265E+00    0.247589E+00
  0.0    0.144887E+01    0.522302E+00    0.245942E+00
  0.0    0.155249E+01    0.513321E+00    0.244066E+00
  0.0    0.166353E+01    0.503219E+00    0.241931E+00
  0.0    0.178250E+01    0.491891E+00    0.239505E+00
  0.0    0.190999E+01    0.479230E+00    0.236754E+00
  0.0    0.204659E+01    0.465136E+00    0.233637E+00
  0.0    0.219296E+01    0.449517E+00    0.230114E+00
  0.0    0.234980E+01    0.432297E+00    0.226142E+00
  0.0    0.251785E+01    0.413422E+00    0.221674E+00
  0.0    0.269793E+01    0.392873E+00    0.216664E+00
  0.0    0.289088E+01    0.370669E+00    0.211066E+00
  0.0    0.309763E+01    0.346885E+00    0.204836E+00
  0.0    0.331917E+01    0.321659E+00    0.197932E+00
  0.0    0.355656E+01    0.295199E+00    0.190322E+00
  0.0    0.381092E+01    0.267793E+00    0.181983E+00
  0.0    0.408348E+01    0.239810E+00    0.172905E+00
  0.0    0.437552E+01    0.211690E+00    0.163100E+00
  0.0    0.468846E+01    0.183934E+00    0.152600E+00
  0.0    0.502377E+01    0.157080E+00    0.141466E+00
  0.0    0.538307E+01    0.131664E+00    0.129792E+00
  0.0    0.576806E+01    0.108186E+00    0.117704E+00
  0.0    0.618059E+01    0.870607E-01    0.105366E+00
  0.0    0.662262E+01    0.685824E-01    0.929715E-01
  0.0    0.709627E+01    0.528933E-01    0.807418E-01
  0.0    0.760379E+01    0.399754E-01    0.689127E-01
  0.0    0.814761E+01    0.296619E-01    0.577204E-01
  0.0    0.873032E+01    0.216690E-01    0.473839E-01
  0.0    0.935470E+01    0.156415E-01    0.380855E-01
  0.0    0.100237E+02    0.112015E-01    0.299537E-01
  0.0    0.107406E+02    0.799050E-02    0.230513E-01
  0.0    0.115088E+02    0.569753E-02    0.173705E-01
  0.0    0.123319E+02    0.407147E-02    0.128386E-01
  0.0    0.132139E+02    0.292073E-02    0.933129E-02
  0.0    0.141589E+02    0.210512E-02    0.669263E-02
  0.0    0.151716E+02    0.152482E-02    0.475611E-02
  0.0    0.162566E+02    0.110988E-02    0.336312E-02
  0.0    0.174193E+02    0.811556E-03    0.237547E-02
  0.0    0.186651E+02    0.595916E-03    0.168123E-02
  0.0    0.200000E+02    0.439242E-03    0.119482E-02
  0.1    0.200000E-01    0.588069E+00    0.256980E+00
  0.1    0.214304E-01    0.588047E+00    0.256980E+00
  0.1    0.229631E-01    0.588074E+00    0.256980E+00
  0.1    0.246054E-01    0.588073E+00    0.256979E+00
  0.1    0.263651E-01    0.588070E+00    0.256979E+00
  0.1    0.282508E-01    0.588063E+00    0.256978E+00
