  0.0    0.200000E-01    0.105800E+02    0.522409E+01
  0.0    0.214304E-01    0.105795E+02    0.522396E+01
  0.0    0.229631E-01    0.105789E+02    0.522381E+01
  0.0    0.246054E-01    0.105782E+02    0.522363E+01
  0.0    0.263651E-01    0.105774E+02    0.522343E+01
  0.0    0.282508E-01    0.105764E+02    0.522321E+01
  0.0    0.302712E-01    0.105754E+02    0.522294E+01
  0.0    0.324362E-01    0.105742E+02    0.522264E+01
  0.0    0.347560E-01    0.105728E+02    0.522229E+01
  0.0    0.372417E-01    0.105711E+02    0.522189E+01
  0.0    0.399052E-01    0.105693E+02    0.522144E+01
  0.0    0.427592E-01    0.105672E+02    0.522091E+01
  0.0    0.458174E-01    0.105647E+02    0.522031E+01
  0.0    0.490942E-01    0.105619E+02    0.521962E+01
  0.0    0.526054E-01    0.105587E+02    0.521882E+01
  0.0    0.563677E-01    0.105550E+02    0.521791E+01
  0.0    0.603990E-01    0.105508E+02    0.521687E+01
  0.0    0.647187E-01    0.105459E+02    0.521566E+01
  0.0    0.693474E-01    0.105404E+02    0.521428E+01
  0.0    0.743070E-01    0.105340E+02    0.521270E+01
  0.0    0.796214E-01    0.105266E+02    0.521088E+01
  0.0    0.853159E-01    0.105182E+02    0.520880E+01
  0.0    0.914176E-01    0.105086E+02    0.520641E+01
  0.0    0.979558E-01    0.104975E+02    0.520366E+01
  0.0    0.104961E+00    0.104848E+02    0.520051E+01
  0.0    0.112468E+00    0.104702E+02    0.519689E+01
  0.0    0.120512E+00    0.104535E+02    0.519274E+01
  0.0    0.129131E+00    0.104343E+02    0.518798E+01
  0.0    0.138366E+00    0.104124E+02    0.518252E+01
  0.0    0.148262E+00    0.103873E+02    0.517626E+01
  0.0    0.158866E+00    0.103585E+02    0.516908E+01
  0.0    0.170228E+00    0.103255E+02    0.516085E+01
  0.0    0.182402E+00    0.102878E+02    0.515142E+01
  0.0    0.195447E+00    0.102447E+02    0.514061E+01
  0.0    0.209426E+00    0.101954E+02    0.512823E+01
  0.0    0.224404E+00    0.101391E+02    0.511405E+01
  0.0    0.240453E+00    0.100749E+02    0.509782E+01
  0.0    0.257650E+00    0.100016E+02    0.507924E+01
  0.0    0.276077E+00    0.991812E+01    0.505800E+01
  0.0    0.295822E+00    0.982313E+01    0.503372E+01
  0.0    0.316979E+00    0.971519E+01    0.500599E+01
  0.0    0.339649E+00    0.959270E+01    0.497434E+01
  0.0    0.363940E+00    0.945396E+01    0.493824E+01
  0.0    0.389969E+00    0.929714E+01    0.489713E+01
  0.0    0.417859E+00    0.912026E+01    0.485034E+01
  0.0    0.447744E+00    0.892132E+01    0.479718E+01
  0.0    0.479767E+00    0.869822E+01    0.473687E+01
  0.0    0.514079E+00    0.844891E+01    0.466855E+01
  0.0    0.550846E+00    0.817143E+01    0.459134E+01
  0.0    0.590242E+00    0.786402E+01    0.450427E+01
  0.0    0.632456E+00    0.752524E+01    0.440634E+01
  0.0    0.677688E+00    0.715417E+01    0.429654E+01
  0.0    0.726156E+00    0.675056E+01    0.417385E+01
  0.0    0.778090E+00    0.631507E+01    0.403733E+01
  0.0    0.833739E+00    0.584950E+01    0.388611E+01
  0.0    0.893367E+00    0.535702E+01    0.371950E+01
  0.0    0.957260E+00    0.484239E+01    0.353705E+01
  0.0    0.102572E+01    0.431209E+01    0.333864E+01
  0.0    0.109908E+01    0.377438E+01    0.312461E+01
  0.0    0.117769E+01    0.323916E+01    0.289586E+01
  0.0    0.126191E+01    0.271763E+01    0.265394E+01
  0.0    0.135217E+01    0.222172E+01    0.240120E+01
  0.0    0.144887E+01    0.176326E+01    0.214081E+01
  0.0    0.155249E+01    0.135291E+01    0.187680E+01
  0.0    0.166353E+01    0.999019E+00    0.161400E+01
  0.0    0.178250E+01    0.706562E+00    0.135785E+01
  0.0    0.190999E+01    0.476402E+00    0.111414E+01
  0.0    0.204659E+01    0.305097E+00    0.888578E+00
  0.0    0.219296E+01    0.185402E+00    0.686315E+00
  0.0    0.234980E+01    0.107458E+00    0.511368E+00
  0.0    0.251785E+01    0.604142E-01    0.366133E+00
  0.0    0.269793E+01    0.340921E-01    0.251040E+00
  0.0    0.289088E+01    0.202370E-01    0.164476E+00
  0.0    0.309763E+01    0.130715E-01    0.103034E+00
  0.0    0.331917E+01    0.913819E-02    0.620697E-01
  0.0    0.355656E+01    0.668697E-02    0.364696E-01
  0.0    0.381092E+01    0.496823E-02    0.214113E-01
  0.0    0.408348E+01    0.369284E-02    0.129418E-01
  0.0    0.437552E+01    0.273594E-02    0.823345E-02
  0.0    0.468846E+01    0.202101E-02    0.552211E-02
  0.0    0.502377E+01    0.148951E-02    0.384418E-02
  0.0    0.538307E+01    0.109562E-02    0.272745E-02
  0.0    0.576806E+01    0.804327E-03    0.194945E-02
  0.0    0.618059E+01    0.589293E-03    0.139672E-02
  0.0    0.662262E+01    0.430832E-03    0.100148E-02
  0.0    0.709627E+01    0.314273E-03    0.718204E-03
  0.0    0.760379E+01    0.228698E-03    0.514895E-03
  0.0    0.814761E+01    0.165998E-03    0.368862E-03
  0.0    0.873032E+01    0.120157E-03    0.263936E-03
  0.0    0.935470E+01    0.867184E-04    0.188557E-03
  0.0    0.100237E+02    0.623858E-04    0.134438E-03
  0.0    0.107406E+02    0.447255E-04    0.956201E-04
  0.0    0.115088E+02    0.319432E-04    0.678162E-04
  0.0    0.123319E+02    0.227192E-04    0.479362E-04
  0.0    0.132139E+02    0.160843E-04    0.337522E-04
  0.0    0.141589E+02    0.113282E-04    0.236578E-04
  0.0    0.151716E+02    0.793180E-05    0.164951E-04
  0.0    0.162566E+02    0.551658E-05    0.114300E-04
  0.0    0.174193E+02    0.380698E-05    0.786250E-05
  0.0    0.186651E+02    0.260307E-05    0.536119E-05
  0.0    0.200000E+02    0.176024E-05    0.361679E-05
  0.1    0.200000E-01    0.107437E+02    0.520559E+01
  0.1    0.214304E-01    0.107431E+02    0.520546E+01
  0.1    0.229631E-01    0.107425E+02    0.520531E+01
  0.1    0.246054E-01    0.107417E+02    0.520513E+01
  0.1    0.263651E-01    0.107408E+02    0.520493E+01
  0.1    0.282508E-01    0.107398E+02    0.520470E+01
  0.1    0.302712E-01    0.107387E+02    0.520443E+01
  0.1    0.324362E-01    0.107374E+02    0.520412E+01
  0.1    0.347560E-01    0.107359E+02    0.520377E+01
  0.1    0.372417E-01    0.107341E+02    0.520337E+01
  0.1    0.399052E-01    0.107322E+02    0.520291E+01
  0.1    0.427592E-01    0.107299E+02    0.520238E+01
  0.1    0.458174E-01    0.107273E+02    0.520176E+01
  0.1    0.490942E-01    0.107243E+02    0.520106E+01
  0.1    0.526054E-01    0.107208E+02    0.520026E+01
  0.1    0.563677E-01    0.107168E+02    0.519934E+01
  0.1    0.603990E-01    0.107123E+02    0.519828E+01
  0.1    0.647187E-01    0.107071E+02    0.519706E+01
  0.1    0.693474E-01    0.107011E+02    0.519566E+01
  0.1    0.743070E-01    0.106942E+02    0.519406E+01
  0.1    0.796214E-01    0.106863E+02    0.519222E+01
  0.1    0.853159E-01    0.106773E+02    0.519011E+01
  0.1    0.914176E-01    0.106669E+02    0.518769E+01
  0.1    0.979558E-01    0.106550E+02    0.518490E+01
  0.1    0.104961E+00    0.106414E+02    0.518171E+01
  0.1    0.112468E+00    0.106257E+02    0.517805E+01
  0.1    0.120512E+00    0.106078E+02    0.517385E+01
  0.1    0.129131E+00    0.105873E+02    0.516903E+01
  0.1    0.138366E+00    0.105637E+02    0.516350E+01
  0.1    0.148262E+00    0.105368E+02    0.515717E+01
  0.1    0.158866E+00    0.105059E+02    0.514990E+01
  0.1    0.170228E+00    0.104706E+02    0.514157E+01
  0.1    0.182402E+00    0.104302E+02    0.513202E+01
  0.1    0.195447E+00    0.103840E+02    0.512108E+01
  0.1    0.209426E+00    0.103313E+02    0.510854E+01
  0.1    0.224404E+00    0.102711E+02    0.509419E+01
  0.1    0.240453E+00    0.102024E+02    0.507776E+01
  0.1    0.257650E+00    0.101241E+02    0.505897E+01
  0.1    0.276077E+00    0.100350E+02    0.503748E+01
  0.1    0.295822E+00    0.993374E+01    0.501292E+01
  0.1    0.316979E+00    0.981878E+01    0.498487E+01
  0.1    0.339649E+00    0.968850E+01    0.495287E+01
  0.1    0.363940E+00    0.954116E+01    0.491638E+01
  0.1    0.389969E+00    0.937488E+01    0.487482E+01
  0.1    0.417859E+00    0.918769E+01    0.482755E+01
  0.1    0.447744E+00    0.897759E+01    0.477385E+01
  0.1    0.479767E+00    0.874255E+01    0.471295E+01
  0.1    0.514079E+00    0.848059E+01    0.464401E+01
  0.1    0.550846E+00    0.818991E+01    0.456611E+01
  0.1    0.590242E+00    0.786895E+01    0.447833E+01
  0.1    0.632456E+00    0.751655E+01    0.437965E+01
  0.1    0.677688E+00    0.713213E+01    0.426910E+01
